clusters_final,storm_duration,discharges_per_minute,magnitude_mean,magnitude_max,area,discharges_per_sqkm,distance_centroid,distance_polygon,distance_max,distance_min,line,label
872.0,4.46033333333321,1.1209924519841876,35.2,75.0,5.555602248,0.8999924358875737,28.72846027,26.950773249999997,29.779896,26.950773249999997,2,0.0
873.0,56.40356666666668,0.4609637570200938,24.03846153846154,59.0,135.8839021,0.1913398099273453,24.83698614,19.992208050000002,29.70399476,19.992208050000002,2,0.0
874.0,11.725000000000023,0.4264392324093808,19.8,30.0,16.07053897,0.31112833299081316,14.29451126,10.39310195,16.84220984,10.39310195,2,0.0
875.0,2.619950000000017,3.053493387278363,18.625,32.0,30.23428107,0.264600305245492,22.80163078,20.2369508,25.81598543,20.2369508,2,0.0
876.0,21.840900000000005,0.5036422491747133,11.0,17.0,121.6481727,0.09042470392981086,24.109367459999998,19.34296645,28.2642807,19.34296645,2,0.0
877.0,181.10066666666668,11.501890293059844,17.089294287085934,158.0,2865.799358,0.7268478144449357,5.225286134,0.0,29.98803436,0.04531831174,2,0.0
878.0,16.698399999999992,0.5389737938964214,30.88888888888889,64.0,47.439368380000005,0.18971584798321886,27.41909971,24.85272884,29.608494069999995,24.855067159999997,2,0.0
879.0,64.59166666666668,1.2849954844536187,39.33734939759036,97.0,436.6314228,0.19009167839488808,2.5398554079999998,0.0,17.44959735,0.161013802,2,0.0
880.0,7.240233333333336,0.6905854783685607,39.2,75.0,13.57719432,0.36826459739437534,5.228284921,2.213101998,8.063358152,2.213101998,2,0.0
881.0,12.62488333333333,0.6336692220258143,27.125,48.0,50.72802642,0.1577037500683434,9.722420431,7.024558620999999,13.55858657,7.024558620999999,2,0.0
882.0,56.77661666666667,2.1135461576464722,32.5,87.0,1057.865466,0.11343597447579408,5.7796100919999995,0.0,22.65201838,0.3198276137,2,1.0
883.0,10.9681,0.4558674702090608,31.6,46.0,58.34694219,0.08569429369097158,6.4609273840000006,3.2041868559999998,11.55780351,3.2041868559999998,2,0.0
884.0,6.838933333333337,1.1697730640255783,25.75,80.0,11.32148901,0.7066208334375268,13.45148086,8.631405789,15.608784969999999,8.631405789,2,0.0
885.0,37.02878333333325,1.4313189694323412,26.07547169811321,78.0,409.393443,0.12945981648269828,20.899521749999998,6.235214244,28.3947759,6.235214244,2,0.0
886.0,44.5263333333333,1.1229309996331767,26.9,91.0,228.7549946,0.21857446254858734,15.560035240000001,8.248289863,24.64303724,8.248289863,2,0.0
887.0,13.790599999999984,1.0876974170812015,23.133333333333333,48.0,71.04080248000001,0.21114626350431392,27.738083189999998,24.77013518,29.979398060000005,24.77013518,2,0.0
888.0,24.464050000000043,1.2262891876038493,24.866666666666667,66.0,144.66348209999998,0.20737783692543926,22.55153357,15.587034609999998,29.313486160000004,15.587034609999998,2,0.0
889.0,76.10026666666667,1.7082725947521866,25.876923076923077,117.0,798.2355666,0.16285919274897917,10.66665474,0.0,25.77276108,0.10656708909999998,2,0.0
890.0,177.41526666666667,4.45846637023721,20.481668773704172,95.0,3066.901314,0.2579150481266512,5.818316403,0.0,29.61350991,0.020855994,2,0.0
891.0,21.341666666666654,0.3748535728231162,23.875,105.0,127.81005640000001,0.0625928837318,0.425255021,0.0,6.8784669890000005,0.09176262443000001,2,0.0
892.0,7.472116666666665,1.070647094642973,16.75,22.0,0.4482689503,17.846429012417815,25.13930071,24.76510442,25.62830904,24.76510442,2,0.0
893.0,19.51588333333332,0.4611628306174546,40.111111111111114,75.0,74.60417009999999,0.120636688109208,22.526667690000004,15.89378138,27.853531730000004,15.89378138,2,0.0
894.0,8.75845000000001,0.7992281739348848,25.142857142857142,49.0,74.70602462000001,0.09370060896167652,9.425815385,5.616830385999999,16.12792752,5.6173636369999995,2,0.0
895.0,21.417233333333346,0.3735309727213441,33.5,64.0,132.4205,0.06041360665455877,5.256478083,0.0,13.29274429,0.6580703428,2,0.0
896.0,7.0721000000000025,0.848404292925722,42.666666666666664,60.0,24.419181079999998,0.2457084854870162,17.27131088,9.855531309,22.22291616,9.855531309,2,1.0
897.0,3.357616666666667,2.6804727559727386,36.333333333333336,68.0,12.38011083,0.7269724902777789,1.9553942930000001,0.0,9.314351738,0.2647457883,2,0.0
898.0,11.769666666666694,0.42482086720099593,29.0,62.0,33.67996147,0.14845622684140203,25.504354940000002,22.524252330000003,29.346566110000005,22.524252330000003,2,0.0
899.0,22.782116666666695,1.229034176660493,29.571428571428573,73.0,150.1475014,0.18648328969129285,25.0637052,19.46252852,29.93135934,19.46252852,2,0.0
900.0,11.663766666666618,0.5144135828048708,17.0,24.0,29.28228571,0.20490203734167445,27.048425860000002,25.113394780000004,29.458527560000004,25.113394780000004,2,0.0
